판매일,EA,주소,시도,시군,구,기온,상품명_cleaned,제로구분,년월
2024-08-29,20,경상남도 창원시 성산구 연덕로184번길,경상남도,창원시,성산구,28.9,칠성사이다,일반,2024-08
2024-08-29,30,경상남도 창원시 의창구 북면 동전로,경상남도,창원시,의창구,28.9,코카콜라,일반,2024-08
2024-08-29,30,경상남도 창원시 의창구 북면 동전로,경상남도,창원시,의창구,28.9,코카콜라제로,제로,2024-08
2024-08-29,18,경상남도 창원시 진해구 대야남로,경상남도,창원시,진해구,28.9,칠성사이다,일반,2024-08
2024-08-29,-18,경상남도 창원시 진해구 대야남로,경상남도,창원시,진해구,28.9,칠성사이다,일반,2024-08
2024-08-29,-24,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,28.9,웰치스포도,일반,2024-08
2024-08-29,24,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,28.9,웰치스포도,일반,2024-08
2024-08-29,6,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,28.9,칠성사이다,일반,2024-08
2024-08-29,12,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,28.9,펩시콜라,일반,2024-08
2024-08-29,30,경상남도 창원시 마산합포구 수산1길,경상남도,창원시,마산합포구,28.9,코카콜라,일반,2024-08
2024-08-29,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,28.9,칠성사이다제로,제로,2024-08
2024-08-29,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,28.9,탐스제로오렌지향,제로,2024-08
2024-08-29,48,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,28.9,코카콜라,일반,2024-08
2024-08-29,30,경상남도 창원시 의창구 원이대로,경상남도,창원시,의창구,28.9,칠성사이다,일반,2024-08
2024-08-29,30,경상남도 창원시 의창구 남면로,경상남도,창원시,의창구,28.9,코카콜라,일반,2024-08
2024-08-29,12,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,28.9,맥콜,일반,2024-08
2024-08-29,-12,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,28.9,맥콜,일반,2024-08
2024-08-29,24,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,28.9,맥콜,일반,2024-08
2024-08-29,30,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,28.9,펩시콜라,일반,2024-08
2024-08-29,12,경상남도 창원시 성산구 삼동로128번길,경상남도,창원시,성산구,28.9,코카콜라,일반,2024-08
2024-08-29,24,경상남도 창원시 진해구 중원동로,경상남도,창원시,진해구,28.9,웰치스포도,일반,2024-08
2024-08-29,48,경상남도 창원시 진해구 중원동로,경상남도,창원시,진해구,28.9,코카콜라,일반,2024-08
2024-08-29,24,경상남도 창원시 진해구 중원동로,경상남도,창원시,진해구,28.9,코카콜라,일반,2024-08
2024-08-29,24,경상남도 창원시 의창구 상남로,경상남도,창원시,의창구,28.9,맥콜,일반,2024-08
2024-08-29,30,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,28.9,데미소다레몬,일반,2024-08
2024-08-29,30,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,28.9,데미소다청포도,일반,2024-08
2024-08-29,24,경상남도 창원시 마산합포구 드림베이대로,경상남도,창원시,마산합포구,28.9,칠성사이다,일반,2024-08
2024-08-29,24,경상남도 창원시 마산합포구 드림베이대로,경상남도,창원시,마산합포구,28.9,칠성사이다,일반,2024-08
2024-08-29,-24,경상남도 창원시 마산합포구 드림베이대로,경상남도,창원시,마산합포구,28.9,칠성사이다,일반,2024-08
2024-08-29,12,경상남도 창원시 마산합포구 진동면 덕곡덕기길,경상남도,창원시,마산합포구,28.9,펩시콜라,일반,2024-08
2024-08-30,30,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,30.1,코카콜라,일반,2024-08
2024-08-30,30,경상남도 창원시 마산회원구 북성로,경상남도,창원시,마산회원구,30.1,칠성사이다,일반,2024-08
2024-08-30,6,경상남도 창원시 마산회원구 구암남1길,경상남도,창원시,마산회원구,30.1,칠성사이다,일반,2024-08
2024-08-30,20,경상남도 창원시 마산회원구 구암남1길,경상남도,창원시,마산회원구,30.1,칠성사이다,일반,2024-08
2024-08-30,12,경상남도 창원시 마산회원구 구암남1길,경상남도,창원시,마산회원구,30.1,코카콜라,일반,2024-08
2024-08-30,30,경상남도 창원시 마산회원구 팔용로,경상남도,창원시,마산회원구,30.1,칠성사이다,일반,2024-08
2024-08-30,24,경상남도 창원시 의창구 도계로18번길,경상남도,창원시,의창구,30.1,웰치스포도제로,제로,2024-08
2024-08-30,30,경상남도 창원시 진해구 경화로,경상남도,창원시,진해구,30.1,맥콜,일반,2024-08
2024-08-30,6,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,30.1,칠성사이다,일반,2024-08
2024-08-30,12,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,30.1,코카콜라,일반,2024-08
2024-08-30,24,경상남도 창원시 마산회원구 구암서1길,경상남도,창원시,마산회원구,30.1,펩시콜라,일반,2024-08
2024-08-30,12,경상남도 창원시 진해구 안민고개길,경상남도,창원시,진해구,30.1,칠성사이다,일반,2024-08
2024-08-30,-24,경상남도 창원시 마산합포구 구산면 괭이바다길,경상남도,창원시,마산합포구,30.1,코카콜라,일반,2024-08
2024-08-30,24,경상남도 창원시 마산합포구 구산면 괭이바다길,경상남도,창원시,마산합포구,30.1,코카콜라,일반,2024-08
2024-08-30,24,경상남도 창원시 마산합포구 구산면 괭이바다길,경상남도,창원시,마산합포구,30.1,코카콜라,일반,2024-08
2024-08-30,96,경상남도 창원시 마산합포구 구산면 괭이바다길,경상남도,창원시,마산합포구,30.1,코카콜라,일반,2024-08
2024-08-30,96,경상남도 창원시 마산합포구 구산면 괭이바다길,경상남도,창원시,마산합포구,30.1,코카콜라,일반,2024-08
2024-08-30,-96,경상남도 창원시 마산합포구 구산면 괭이바다길,경상남도,창원시,마산합포구,30.1,코카콜라,일반,2024-08
2024-08-30,30,경상남도 창원시 의창구 동정길,경상남도,창원시,의창구,30.1,맥콜,일반,2024-08
2024-08-30,12,경상남도 창원시 의창구 남산로,경상남도,창원시,의창구,30.1,나랑드사이다,일반,2024-08
2024-08-30,12,경상남도 창원시 의창구 남산로,경상남도,창원시,의창구,30.1,맥콜,일반,2024-08
2024-08-31,12,경상남도 창원시 마산회원구 봉암북15길,경상남도,창원시,마산회원구,27.7,코카콜라,일반,2024-08
2024-08-31,30,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,27.7,환타오렌지,일반,2024-08
2024-08-31,30,경상남도 창원시 마산합포구 수산1길,경상남도,창원시,마산합포구,27.7,칠성사이다,일반,2024-08
2024-08-31,30,경상남도 창원시 마산합포구 오동동15길,경상남도,창원시,마산합포구,27.7,칠성사이다,일반,2024-08
2024-08-31,30,경상남도 창원시 마산합포구 오동동15길,경상남도,창원시,마산합포구,27.7,칠성사이다,일반,2024-08
2024-08-31,-30,경상남도 창원시 마산합포구 오동동15길,경상남도,창원시,마산합포구,27.7,칠성사이다,일반,2024-08
2024-08-31,20,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,27.7,칠성사이다,일반,2024-08
2024-08-31,12,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,27.7,스프라이트,일반,2024-08
2024-08-31,24,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,27.7,스프라이트,일반,2024-08
2024-08-31,30,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,27.7,오란씨파인,일반,2024-08
2024-08-31,30,경상남도 창원시 성산구 공단로,경상남도,창원시,성산구,27.7,칠성사이다,일반,2024-08
2024-08-31,12,경상남도 창원시 성산구 공단로,경상남도,창원시,성산구,27.7,코카콜라제로,제로,2024-08
2024-08-31,12,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,27.7,코카콜라제로,제로,2024-08
2024-08-31,12,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,27.7,펩시콜라,일반,2024-08
2024-09-02,24,경상남도 창원시 진해구 경화로,경상남도,창원시,진해구,27.6,코카콜라제로,제로,2024-09
2024-09-02,24,경상남도 창원시 진해구 경화로,경상남도,창원시,진해구,27.6,코카콜라제로,제로,2024-09
2024-09-02,-24,경상남도 창원시 진해구 경화로,경상남도,창원시,진해구,27.6,코카콜라제로,제로,2024-09
2024-09-02,12,경상남도 창원시 진해구 이동로,경상남도,창원시,진해구,27.6,스프라이트,일반,2024-09
2024-09-02,20,경상남도 창원시 성산구 단정로,경상남도,창원시,성산구,27.6,펩시콜라,일반,2024-09
2024-09-02,60,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,27.6,칠성사이다,일반,2024-09
2024-09-02,-60,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,27.6,칠성사이다,일반,2024-09
2024-09-02,60,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,27.6,칠성사이다,일반,2024-09
2024-09-02,24,경상남도 창원시 마산회원구 북성로,경상남도,창원시,마산회원구,27.6,코카콜라,일반,2024-09
2024-09-02,12,경상남도 창원시 마산회원구 북성로,경상남도,창원시,마산회원구,27.6,코카콜라제로,제로,2024-09
2024-09-02,24,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,27.6,맥콜,일반,2024-09
2024-09-02,12,경상남도 창원시 진해구 여명로,경상남도,창원시,진해구,27.6,오란씨파인,일반,2024-09
2024-09-02,24,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,27.6,코카콜라,일반,2024-09
2024-09-02,30,경상남도 창원시 마산합포구 복요리로,경상남도,창원시,마산합포구,27.6,코카콜라,일반,2024-09
2024-09-02,30,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.6,칠성사이다,일반,2024-09
2024-09-02,60,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.6,펩시콜라,일반,2024-09
2024-09-02,1,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.6,환타파인,일반,2024-09
2024-09-02,30,경상남도 창원시 진해구 중원동로,경상남도,창원시,진해구,27.6,칠성사이다,일반,2024-09
2024-09-02,24,경상남도 창원시 의창구 읍성로,경상남도,창원시,의창구,27.6,코카콜라제로,제로,2024-09
2024-09-02,20,경상남도 창원시 성산구 가음정로,경상남도,창원시,성산구,27.6,펩시콜라,일반,2024-09
2024-09-02,60,경상남도 창원시 성산구 외동반림로,경상남도,창원시,성산구,27.6,펩시콜라,일반,2024-09
2024-09-02,12,경상남도 창원시 진해구 인사로,경상남도,창원시,진해구,27.6,스프라이트,일반,2024-09
2024-09-02,12,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.6,환타오렌지,일반,2024-09
2024-09-02,12,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.6,환타파인,일반,2024-09
2024-09-02,12,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.6,밀크소다,일반,2024-09
2024-09-02,12,경상남도 창원시 마산회원구 봉덕2길,경상남도,창원시,마산회원구,27.6,칠성사이다,일반,2024-09
2024-09-03,24,경상남도 창원시 의창구 원이대로,경상남도,창원시,의창구,26.1,코카콜라,일반,2024-09
2024-09-03,24,경상남도 창원시 마산합포구 수산1길,경상남도,창원시,마산합포구,26.1,코카콜라,일반,2024-09
2024-09-03,30,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,26.1,코카콜라,일반,2024-09
2024-09-03,60,경상남도 창원시 의창구 남면로,경상남도,창원시,의창구,26.1,칠성사이다,일반,2024-09
2024-09-03,30,경상남도 창원시 의창구 남면로,경상남도,창원시,의창구,26.1,칠성사이다,일반,2024-09
2024-09-03,12,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,26.1,코카콜라제로,제로,2024-09
2024-09-03,30,경상남도 창원시 의창구 봉곡로111번길,경상남도,창원시,의창구,26.1,펩시콜라,일반,2024-09
2024-09-03,12,경상남도 창원시 진해구 만금로,경상남도,창원시,진해구,26.1,맥콜,일반,2024-09
2024-09-03,30,경상남도 창원시 의창구 봉곡로111번길,경상남도,창원시,의창구,26.1,오라떼애플,일반,2024-09
2024-09-03,30,경상남도 창원시 의창구 봉곡로111번길,경상남도,창원시,의창구,26.1,오라떼피치,일반,2024-09
2024-09-03,36,경상남도 창원시 마산회원구 내서읍 구미길,경상남도,창원시,마산회원구,26.1,코카콜라제로,제로,2024-09
2024-09-03,20,경상남도 창원시 진해구 진해대로,경상남도,창원시,진해구,26.1,펩시콜라,일반,2024-09
2024-09-03,12,경상남도 창원시 성산구 연덕로184번길,경상남도,창원시,성산구,26.1,코카콜라,일반,2024-09
2024-09-03,30,경상남도 창원시 성산구 연덕로184번길,경상남도,창원시,성산구,26.1,코카콜라,일반,2024-09
2024-09-03,12,경상남도 창원시 성산구 연덕로184번길,경상남도,창원시,성산구,26.1,환타오렌지,일반,2024-09
2024-09-03,1,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,26.1,코카콜라제로,제로,2024-09
2024-09-03,600,경상남도 창원시 의창구 대산면 대산북로,경상남도,창원시,의창구,26.1,맥콜,일반,2024-09
2024-09-03,24,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,26.1,코카콜라,일반,2024-09
2024-09-03,30,경상남도 창원시 성산구 용지로,경상남도,창원시,성산구,26.1,코카콜라,일반,2024-09
2024-09-03,12,경상남도 창원시 성산구 용지로,경상남도,창원시,성산구,26.1,코카콜라제로,제로,2024-09
2024-09-03,40,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,26.1,펩시콜라,일반,2024-09
2024-09-03,40,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,26.1,펩시콜라,일반,2024-09
2024-09-03,-40,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,26.1,펩시콜라,일반,2024-09
2024-09-03,60,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,26.1,코카콜라제로,제로,2024-09
2024-09-03,60,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,26.1,코카콜라제로,제로,2024-09
2024-09-03,-60,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,26.1,코카콜라제로,제로,2024-09
2024-09-03,12,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,26.1,칠성사이다,일반,2024-09
2024-09-03,12,경상남도 창원시 마산회원구 봉덕2길,경상남도,창원시,마산회원구,26.1,칠성사이다,일반,2024-09
2024-09-03,30,경상남도 창원시 의창구 차상로150번길,경상남도,창원시,의창구,26.1,펩시제로슈거라임향,제로,2024-09
2024-09-03,24,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,26.1,코카콜라제로,제로,2024-09
2024-09-04,12,경상남도 창원시 마산회원구 봉덕1길,경상남도,창원시,마산회원구,25.7,칠성사이다,일반,2024-09
2024-09-04,20,경상남도 창원시 마산회원구 봉덕1길,경상남도,창원시,마산회원구,25.7,펩시콜라,일반,2024-09
2024-09-04,24,경상남도 창원시 의창구 남산로,경상남도,창원시,의창구,25.7,코카콜라,일반,2024-09
2024-09-04,20,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,25.7,펩시콜라,일반,2024-09
2024-09-04,24,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,25.7,코카콜라제로,제로,2024-09
2024-09-04,24,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,25.7,코카콜라,일반,2024-09
2024-09-04,12,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,25.7,코카콜라제로,제로,2024-09
2024-09-04,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,25.7,탐스제로오렌지향,제로,2024-09
2024-09-04,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,25.7,코카콜라,일반,2024-09
2024-09-04,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,25.7,환타파인,일반,2024-09
2024-09-04,12,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,25.7,펩시콜라,일반,2024-09
2024-09-04,12,경상남도 창원시 마산회원구 북성로,경상남도,창원시,마산회원구,25.7,코카콜라제로,제로,2024-09
2024-09-04,12,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,25.7,맥콜,일반,2024-09
2024-09-04,30,경상남도 창원시 성산구 안민로117번길,경상남도,창원시,성산구,25.7,칠성사이다,일반,2024-09
2024-09-04,30,경상남도 창원시 성산구 안민로117번길,경상남도,창원시,성산구,25.7,코카콜라,일반,2024-09
2024-09-04,30,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,25.7,맥콜,일반,2024-09
2024-09-04,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,25.7,코카콜라,일반,2024-09
2024-09-05,30,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,칠성사이다,일반,2024-09
2024-09-05,30,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,칠성사이다,일반,2024-09
2024-09-05,-30,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,칠성사이다,일반,2024-09
2024-09-05,30,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,밀키스,일반,2024-09
2024-09-05,30,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,밀키스,일반,2024-09
2024-09-05,-30,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,밀키스,일반,2024-09
2024-09-05,30,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,코카콜라,일반,2024-09
2024-09-05,30,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,코카콜라,일반,2024-09
2024-09-05,-30,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,코카콜라,일반,2024-09
2024-09-05,-18,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,코카콜라,일반,2024-09
2024-09-05,18,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,코카콜라,일반,2024-09
2024-09-05,18,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,27.4,코카콜라,일반,2024-09
2024-09-05,72,경상남도 창원시 성산구 두산볼보로,경상남도,창원시,성산구,27.4,코카콜라,일반,2024-09
2024-09-05,30,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,27.4,펩시콜라,일반,2024-09
2024-09-05,30,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,27.4,칠성사이다,일반,2024-09
2024-09-05,60,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,27.4,밀키스,일반,2024-09
2024-09-05,60,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,27.4,코카콜라,일반,2024-09
2024-09-05,8,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,27.4,코카콜라,일반,2024-09
2024-09-05,12,경상남도 창원시 마산합포구 합포남10길,경상남도,창원시,마산합포구,27.4,코카콜라제로,제로,2024-09
2024-09-05,30,경상남도 창원시 의창구 북면 동전로,경상남도,창원시,의창구,27.4,코카콜라,일반,2024-09
2024-09-05,12,경상남도 창원시 의창구 동정길,경상남도,창원시,의창구,27.4,코카콜라제로,제로,2024-09
2024-09-05,30,경상남도 창원시 성산구 단정로,경상남도,창원시,성산구,27.4,칠성사이다,일반,2024-09
2024-09-05,8,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,27.4,코카콜라,일반,2024-09
2024-09-05,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.4,씨그램레몬,일반,2024-09
2024-09-05,80,경상남도 창원시 마산합포구 복요리로,경상남도,창원시,마산합포구,27.4,코카콜라,일반,2024-09
2024-09-05,12,경상남도 창원시 마산합포구 복요리로,경상남도,창원시,마산합포구,27.4,코카콜라제로,제로,2024-09
2024-09-05,12,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,27.4,코카콜라,일반,2024-09
2024-09-05,6,경상남도 창원시 의창구 도계두리길,경상남도,창원시,의창구,27.4,칠성사이다,일반,2024-09
2024-09-05,30,경상남도 창원시 의창구 동읍 무성길,경상남도,창원시,의창구,27.4,맥콜,일반,2024-09
2024-09-05,6,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.4,환타파인,일반,2024-09
2024-09-05,60,경상남도 창원시 진해구 속천로,경상남도,창원시,진해구,27.4,맥콜,일반,2024-09
2024-09-05,60,경상남도 창원시 진해구 속천로,경상남도,창원시,진해구,27.4,밀키스,일반,2024-09
2024-09-05,30,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.4,칠성사이다,일반,2024-09
2024-09-05,12,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,27.4,코카콜라,일반,2024-09
2024-09-05,12,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,27.4,환타오렌지,일반,2024-09
2024-09-05,1,경상남도 창원시 의창구 도계로,경상남도,창원시,의창구,27.4,펩시콜라,일반,2024-09
2024-09-06,30,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,27.4,오라떼애플,일반,2024-09
2024-09-06,24,경상남도 창원시 진해구 여명로,경상남도,창원시,진해구,27.4,코카콜라제로,제로,2024-09
2024-09-06,12,경상남도 창원시 의창구 남산로,경상남도,창원시,의창구,27.4,칠성사이다,일반,2024-09
2024-09-06,30,경상남도 창원시 의창구 남산로,경상남도,창원시,의창구,27.4,코카콜라,일반,2024-09
2024-09-06,1,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,27.4,코카콜라,일반,2024-09
2024-09-06,30,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,27.4,코카콜라,일반,2024-09
2024-09-06,24,경상남도 창원시 의창구 봉곡로,경상남도,창원시,의창구,27.4,코카콜라제로,제로,2024-09
2024-09-06,24,경상남도 창원시 성산구 남면로,경상남도,창원시,성산구,27.4,웰치스오렌지제로,제로,2024-09
2024-09-06,30,경상남도 창원시 성산구 남면로,경상남도,창원시,성산구,27.4,칠성사이다,일반,2024-09
2024-09-06,24,경상남도 창원시 성산구 남면로,경상남도,창원시,성산구,27.4,닥터페퍼,일반,2024-09
2024-09-06,60,경상남도 창원시 성산구 남면로,경상남도,창원시,성산구,27.4,코카콜라제로,제로,2024-09
2024-09-06,24,경상남도 창원시 성산구 남면로,경상남도,창원시,성산구,27.4,씨그램라임,일반,2024-09
2024-09-06,48,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.4,코카콜라,일반,2024-09
2024-09-06,24,경상남도 창원시 마산합포구 고운로,경상남도,창원시,마산합포구,27.4,웰치스포도,일반,2024-09
2024-09-06,60,경상남도 창원시 의창구 남면로,경상남도,창원시,의창구,27.4,칠성사이다,일반,2024-09
2024-09-06,-60,경상남도 창원시 의창구 남면로,경상남도,창원시,의창구,27.4,칠성사이다,일반,2024-09
2024-09-06,24,경상남도 창원시 진해구 여명로,경상남도,창원시,진해구,27.4,웰치스포도,일반,2024-09
2024-09-06,240,경상남도 창원시 의창구 동산로,경상남도,창원시,의창구,27.4,칠성사이다,일반,2024-09
2024-09-06,12,경상남도 창원시 마산합포구 구산면 괭이바다길,경상남도,창원시,마산합포구,27.4,코카콜라,일반,2024-09
2024-09-06,12,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,27.4,칠성사이다,일반,2024-09
2024-09-06,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,27.4,칠성사이다,일반,2024-09
2024-09-06,12,경상남도 창원시 의창구 동정길,경상남도,창원시,의창구,27.4,칠성사이다,일반,2024-09
2024-09-06,24,경상남도 창원시 의창구 동정길,경상남도,창원시,의창구,27.4,코카콜라,일반,2024-09
2024-09-06,12,경상남도 창원시 마산합포구 드림베이대로,경상남도,창원시,마산합포구,27.4,칠성사이다,일반,2024-09
2024-09-06,20,경상남도 창원시 마산합포구 드림베이대로,경상남도,창원시,마산합포구,27.4,칠성사이다,일반,2024-09
2024-09-07,24,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,27.6,펩시콜라,일반,2024-09
2024-09-07,30,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,27.6,코카콜라,일반,2024-09
2024-09-07,12,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,27.6,스프라이트,일반,2024-09
2024-09-07,30,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,27.6,칠성사이다,일반,2024-09
2024-09-07,30,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,27.6,코카콜라,일반,2024-09
2024-09-07,30,경상남도 창원시 의창구 구암반계길,경상남도,창원시,의창구,27.6,칠성사이다,일반,2024-09
2024-09-07,30,경상남도 창원시 의창구 구암반계길,경상남도,창원시,의창구,27.6,코카콜라,일반,2024-09
2024-09-07,24,경상남도 창원시 의창구 읍성로,경상남도,창원시,의창구,27.6,스프라이트,일반,2024-09
2024-09-07,56,경상남도 창원시 마산회원구 3·15성역로,경상남도,창원시,마산회원구,27.6,코카콜라,일반,2024-09
2024-09-07,60,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,27.6,코카콜라,일반,2024-09
2024-09-07,30,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,27.6,코카콜라제로,제로,2024-09
2024-09-07,12,경상남도 창원시 마산회원구 북성로,경상남도,창원시,마산회원구,27.6,펩시콜라,일반,2024-09
2024-09-07,12,경상남도 창원시 의창구 도계로18번길,경상남도,창원시,의창구,27.6,펩시콜라,일반,2024-09
2024-09-07,30,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,27.6,코카콜라,일반,2024-09
2024-09-07,12,경상남도 창원시 성산구 단정로,경상남도,창원시,성산구,27.6,칠성사이다,일반,2024-09
2024-09-07,12,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,27.6,코카콜라제로,제로,2024-09
2024-09-07,16,경상남도 창원시 의창구 상남로,경상남도,창원시,의창구,27.6,코카콜라,일반,2024-09
2024-09-07,12,경상남도 창원시 의창구 상남로,경상남도,창원시,의창구,27.6,스프라이트,일반,2024-09
2024-09-07,12,경상남도 창원시 의창구 상남로,경상남도,창원시,의창구,27.6,스프라이트제로,제로,2024-09
2024-09-07,30,경상남도 창원시 의창구 죽전로,경상남도,창원시,의창구,27.6,펩시콜라,일반,2024-09
2024-09-07,30,경상남도 창원시 의창구 죽전로,경상남도,창원시,의창구,27.6,코카콜라,일반,2024-09
2024-09-07,30,경상남도 창원시 의창구 죽전로,경상남도,창원시,의창구,27.6,데미소다애플,일반,2024-09
2024-09-07,2,경상남도 창원시 성산구 공단로,경상남도,창원시,성산구,27.6,코카콜라제로,제로,2024-09
2024-09-07,600,경상남도 창원시 성산구 연덕로,경상남도,창원시,성산구,27.6,코카콜라,일반,2024-09
2024-09-07,24,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,27.6,펩시콜라,일반,2024-09
2024-09-07,60,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,27.6,펩시콜라,일반,2024-09
2024-09-07,-60,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,27.6,펩시콜라,일반,2024-09
2024-09-09,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,28.6,칠성사이다,일반,2024-09
2024-09-09,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,28.6,펩시콜라,일반,2024-09
2024-09-09,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,28.6,펩시제로슈거라임향,제로,2024-09
2024-09-09,24,경상남도 창원시 마산합포구 산호남로,경상남도,창원시,마산합포구,28.6,코카콜라제로,제로,2024-09
2024-09-09,6,경상남도 창원시 성산구 충혼로72번길,경상남도,창원시,성산구,28.6,코카콜라,일반,2024-09
